Power_t_2,Gas pressure diff._t_5,Measured speed_t_2
561127.7557715218,2.444345513693441,289674.94232561893
1572894.801648604,1.0621806261972133,635402.8399978281
1586114.5648248063,4.584017603078948,836652.0069862191
1644058.1671137253,2.8263365139847636,468218.22665652004
1644058.1671137253,2.8263365139847636,468218.22665652004
1644058.1671137253,2.8263365139847636,468218.22665652004
-1271673.1082289438,3.3619167332286195,-368368.3180728848
-826853.2654547106,-0.2448627186493484,-229133.29388473145
-442897.2507662985,-0.35040371752554644,-405422.90207641805
809657.248754896,2.504538358491797,60591.758970674215
-1150338.7634930667,-3.497370856460188,-297918.8987056908
-1150338.7634930667,-3.497370856460188,-297918.8987056908
-1232768.1626605443,6.47615365033332,-300013.9789723303
-661968.3220831547,5.532751062184028,29201.052754785575
-550041.720725732,4.9991507076578126,33716.46165354823
-677130.8181826279,2.243861335146825,-236676.2322003881
47624.16382121749,2.3666923083949807,-34620.63260046908
-519019.4042339801,1.923167357889813,13707.226186903077
2276354.667568396,-0.7698159229800445,1028286.9325892616
2044060.7021160657,0.6651724416097052,939683.0657441881
3108297.225744295,2.133653672576428,1013614.9216786778
-1939134.2667879416,0.555134981922691,-682143.5786045119
412884.5998826489,4.624939812718432,9675.085622994957
778660.1171783262,0.5778480375783093,184918.51360745268
326434.41715917527,3.4201936539310047,-25398.358004562906
246414.43430366984,2.2883990093372892,-20350.072231856175
-403477.80101893115,0.8034505696164996,-61088.72270713716
-493152.129024977,2.506024066188523,122701.01944885516
-1914952.1994382292,1.9130797515707167,-1114425.7586456994
-2132229.365225573,-0.959682776576913,-908776.116197982
-1913498.5641673622,-1.8790977640606021,-758042.6037492483
1094258.7095071962,-1.2951414624333715,18445.17972899892
-342471.4206570729,2.590351290800606,-145333.91780128144
623162.0183537363,4.388213414112827,3775.523980408034
53251.02613133832,6.146514537615018,16440.701297228865
-214898.27852989302,6.179638198066591,-254569.95082679603
-1913774.9174936265,3.81960817188782,-429380.1415886902
1261822.212268921,-0.8900327988513292,639366.1841627314
-90095.68007334898,1.029040234952295,-236105.51704780373
1108312.9966833668,1.1145980051795297,543725.6417049172
222543.1039420541,2.130421780721642,263688.01300068747
-205021.2908973702,1.9396978656793267,355896.0442972531
150525.04739035602,1.6440510717480215,-152825.1726015652
481129.51948166493,1.9161231830610312,183155.08885040967
-920833.5689308506,0.9863933013712014,-448745.80790170725
1594880.9038987656,2.7491804528144397,551530.0872966171
1388062.2629090426,2.0225645207937717,863375.0394239703
251993.11313757533,3.626093034262761,172559.62494618067
-285607.6322453554,2.5885790401489057,-1632.5828008208773
618313.1357502238,2.6679041986597953,-176299.26149978483
203913.1085898491,2.758457553994713,-136792.78997738071
-226897.18699952104,1.905609415199136,140663.17030927434
-729044.9275301315,1.5225099924993413,-562787.2208671356
-1981825.6302272761,0.433621673789567,-479158.0041771419
1311343.9250103538,1.4354278921077208,475160.44354904525
-1190907.13289145,3.8700768058779103,-194594.32142976153
-673745.884638899,-0.5046185657855422,-380852.15213219076
-1528931.1514869293,2.6017508277537456,-427790.460820152
-808177.4766178984,2.786098983390652,-282334.501274945
-1120704.504912842,1.3391288257423557,-525970.2019429251
-1661243.107602279,-0.04317996967672452,-609177.0383886301
-330564.98146229197,1.0002485195200697,-58155.15646937949
-1422897.01469846,0.26453753049052753,-634386.5750869
-1285374.8769246503,-0.3178448160021232,-465637.4230652901
-1096135.415084668,-0.44665781828016626,-349209.0274949376
2690725.5889340085,2.2450623966429974,828676.9470317948
2104391.610462626,-1.8208737113004192,602423.4125644143
204411.86795597197,-0.7335455149558399,247508.25821480888
292904.63759029075,0.059859298546041884,275717.20732521225
-4080429.9196266844,2.0441150701611615,-1684469.8282851966
-619668.3694309274,-2.265622764175922,-249293.85968986712
-190045.56010175624,-2.1515677451993964,-262017.22231793223
-2908201.5762482528,1.987584608223849,-855367.0113050881
1427303.7633382273,1.2078132065458629,271451.42689148826
2537740.0103229745,0.7297323068755566,308190.016029552
989707.8989362032,1.2234737197414565,351654.2648623908
-345281.84228022804,2.610534905509979,137192.93630047733
1520359.9823861776,0.816432800775829,851308.7220643352
573753.8594314612,2.6709582076499494,33263.96968910552
857821.3237196292,1.1202939759869244,298437.23679249734
-2089202.4208138576,0.7258631723864247,-855435.1653095646
1777733.2612498365,4.496961797495094,663376.8208198173
250978.0950181036,4.431158456191041,-264060.44775318797
431381.2103408835,4.262497838312713,265428.72079130413
877012.5615450251,2.6368965416013146,336984.36703978706
489361.94695524813,3.302471414378741,409232.2829349906
1016536.7603403083,-0.5516804421512943,327097.05795560253
-2358760.024535953,-1.488229521002716,-835424.9526691386
-1660301.0111168534,0.4969770598485711,-250649.30094448995
-2213966.2624112936,-0.6867177709903705,-621026.2663101065
-1215981.9464505806,3.1902407349069275,-338592.4800513456
-240736.74281860294,3.117780721430806,-398480.070524956
-106011.12501224992,3.0625042879809663,-263651.39932689234
-1888581.4211918253,2.5084055910780085,-1033623.4724253025
359202.62460094545,1.3260002044176258,473755.51979823096
-1258294.7921170837,0.8754834971690694,-628539.830616521
-692139.393682106,-0.6993801975317386,-345301.330648656
197674.43551026698,-0.4505525987733837,-26147.36188919944
-297198.3068014467,1.0908108094056144,25379.569013327746
-297198.3068014467,1.0908108094056144,25379.569013327746
-904319.3379499465,2.9934193040034742,-227188.53445608082
476002.13804609166,-0.9172478358383133,-107773.35131539639
917280.5453471679,0.40007361631635974,-17093.639383289992
-921724.2223896428,0.056544602725692616,-348138.7419073936
-2150601.2854837934,2.734063723358956,-384501.5359348848
-2271291.351923482,-0.32933485251685285,-855868.5867277433
-831827.8657207424,3.935701263889885,-383383.8783179029
-831827.8657207424,3.935701263889885,-383383.8783179029
1371725.6661709005,3.35563143794119,437130.7697978341
1078188.1206302466,3.0685498640265876,426506.91705076955
789788.8225042832,3.015035083807395,637232.2136265689
803922.5754961801,-0.1277511428448106,593641.1653158993
1517061.4013683437,1.8474157042199946,630442.5312053652
-56825.537871427136,0.7941470586198769,-48729.4179968285
198337.92439037503,3.01066510943888,-142529.59955563565
-2382435.35203574,1.2307728448072222,-926997.401899067
-1151454.0899220041,0.44296959906636657,-307952.79606780736
27048.937642053526,2.0571924751895976,137296.9339234801
378054.31433332816,0.734501808935679,-170919.43233806483
-112453.60266642156,-0.5252448724624551,-9014.520888143277
-57214.23455411201,1.1272067432542703,-408483.4873682161
-300056.9604257312,1.3860048904611846,138089.8027910542
862997.8145315067,1.731304749617703,74753.277048826
-490735.76354508544,0.24928079032673395,-123268.4147474049
-490735.76354508544,0.24928079032673395,-123268.4147474049
-599150.6934020836,2.7045178280593283,-261304.5799133072
1220640.9483800842,2.3978801352097188,491670.9996061997
-1847251.603345582,0.7020186961725244,-720244.0053973742
-2240315.1240627076,0.3587103382880318,-722981.0087609466
-2181723.9420861034,-0.44334296542546914,-920073.3732991713
-2159689.94938663,0.31295317244287935,-1016927.8712202566
-2172523.3546355097,3.6549704661498,-744104.71386083
-624087.1547858403,1.2491481142395315,-436847.1250659425
-714689.9471357563,0.06466495596465305,-15994.546028148907
-113577.39159067434,-2.6856555995176077,-193305.51809574227
333840.5730914906,0.7346894331742491,100794.4262514945
333840.5730914906,0.7346894331742491,100794.4262514945
-1023141.7255935371,-2.2280018689461554,17557.6006099598
333871.65885531856,-2.2000580205177442,72637.96185151639
-1245452.1141590897,2.297253169855793,-611590.2862823177
232368.6419267418,2.607008852122216,267124.20040248195
-1714092.6238405162,0.44364145566678237,-545441.4574080021
1302907.5538507008,0.47689345866336785,476773.0131833882
1055004.0494099131,0.37624829817128025,248907.75447777248
945641.781155366,2.367469543055598,450601.1091814531
512515.6378662476,2.3475152577429124,4885.762762598228
-627253.4398475504,2.4657610099659135,-249815.4933834648
-2053351.1481687236,1.9028958624136987,-750239.5307805282
327513.2866131505,1.1782182759742637,477426.0968525425
-137796.99954771018,0.5394966714665171,189514.02142404002
-137796.99954771018,0.5394966714665171,189514.02142404002
-182604.39238700748,-0.8707853785766342,-437239.90539049875
-275076.6882882589,-1.5512393646476572,-455864.8241049181
-1403917.2591713455,-1.2381621868783712,-243288.60817149517
269770.4838951669,4.378326118001363,156880.29680300315
883475.9819373458,1.8751129075917943,323719.37223799323
277665.5918898587,0.7423920043974007,400969.1749009394
277665.5918898587,0.7423920043974007,400969.1749009394
257482.9569105595,3.1798659229255133,-189506.29548919864
-345482.9855193883,3.7867987532252494,203764.9595854379
2579244.7493713973,-0.2866337672489636,880652.5960992305
-749123.515139034,5.571127213510868,103855.54701830319
-358691.29243681644,5.722053950838349,-142258.5676970354
-870328.4540888731,3.151249490602779,-254901.15769974265
990173.1979987954,0.37920937843040314,417336.0433386081
-456039.3716867856,2.2098460666287796,-322370.3500841723
1769788.5587714007,1.8324197053321192,352907.9737732875
589494.1018809652,3.1940975680383654,220336.17659471903
-1457506.9486870526,1.1631809443126195,-414115.29167094396
-890240.2211035476,2.4902993553704653,-471794.20237314946
-2383282.9172741305,0.9712605766337388,-650271.1788110903
-1597796.7757398356,1.1280660115841932,-603040.798509364
-1829569.4543640243,0.631775448175536,-828189.9406198759
-927756.4099911484,0.8844894681033842,-350645.98974174046
-927756.4099911484,0.8844894681033842,-350645.98974174046
-784800.4168245485,0.7095676741397279,-359419.90838762466
1884766.560553714,1.2689855771793668,824398.7483995963
-286822.1049417516,2.7012827449252903,3772.3477380776603
-100875.31943363199,0.31272380321672055,-103067.21698822726
1031187.3925479949,2.9756121698734384,236230.37707250187
-1279673.5882201951,1.7601637733643862,-407201.7408042067
-356645.97713319457,-0.20667393987557658,-307927.41902859235
-853118.5550098647,3.216846655637979,-557281.9181813218
125408.69422590663,-0.4986160048984827,-190929.61079828496
-744254.8842305455,0.8480853831465819,-666.0632357833965
-521341.5761819724,2.3789939464858496,-182318.98013844562
335935.23936394847,0.5217456447009433,13966.503965985976
82568.16201865263,1.7209495560931236,36173.88580098681
-410652.84995066887,1.875204570407658,-224365.32175832242
-419148.21782639227,-0.5637218109823596,276859.29352947883
263174.9953347839,-0.16025462130703583,59891.86347371718
976403.1014520088,2.418123140654517,418775.1631510625
807465.6711444219,3.9935241770033936,216635.27929940546
8146.903874115669,1.7439417971331048,-314456.81799577293
-220568.8583299119,2.44602138886253,205395.05495087002
-2023903.6529520852,2.564618240935673,-583777.3795091825
-2448253.3145103627,-2.3506713394120666,-1107791.612740858
-2307710.5654070647,-1.169233290420756,-996496.505782837
-1237732.3846789552,0.9986096243831353,-874093.6607668127
1810150.5953169656,2.4649413386152306,1181405.3629768745
378035.823393784,0.9961415896416201,457926.9356075351
378035.823393784,0.9961415896416201,457926.9356075351
628527.5479245741,0.7216461530614089,540418.7409677908
348600.1245382177,2.2949640566390346,22974.940983160704
414987.66777754616,0.9296947783640277,36660.63106279554
892364.396671471,0.36998657147283387,190748.73830755363
667839.20006221,2.4901105318795578,103797.26400841368
667839.20006221,2.4901105318795578,103797.26400841368
394874.0244768984,4.4232538773081025,359677.2435071905
700965.825358459,3.4354895933741467,527461.2284727814
353642.03797375807,2.3424983911700745,444681.5261041821
-272323.65688415006,-1.7562813474853238,-231030.58208552853
218860.1081475868,-0.4755683788640158,11169.935761497647
955051.1457132095,-2.770491745274782,238074.511371103
952080.5158696874,3.310868542784924,478042.0944094366
-1215014.29948628,0.44258171524360534,-592012.4621198017
-802364.1131423458,3.045999160165189,-269615.3888012724
-463510.8894937001,-0.0829395554652202,-149259.00452537587
-463510.8894937001,-0.0829395554652202,-149259.00452537587
-737456.0336045239,1.2194791370974363,-207048.44148255925
918585.3692552396,-0.16300269843747742,366222.7561919658
116661.29051247024,-0.8556365847596832,31368.02420137958
-95979.32442980679,-0.8847490643271801,151463.56820077338
-140650.36215448406,2.3546583236296144,-352487.0801839941
-1001143.0603438688,2.9422705655201216,-437690.8536348065
-1386148.5993926686,3.038389667530312,-765649.4354728329
-1418396.6538386433,0.5345469778563869,-885817.9195504852
-1908953.978172124,0.8103941289219113,-652739.859340104
527183.2370845961,1.2278496140723356,53380.97600012168
-55661.65195584399,0.45664461073425,-86351.90361688353
-828207.5509630337,-0.8912414087986474,14780.094868935208
-583405.1004852639,-0.6411264644214966,1487.1914281790378
922624.9377114767,1.2399321120113092,129071.27185338232
-219036.95805132214,-2.4783011878788983,365502.1361149228
591509.6265892138,-0.7707617841527179,-67905.5107890054
676394.1392514851,1.9187796708236287,378474.10607720533
1095153.9287964636,3.3174728742583377,326071.3838957941
21640.25913966517,-0.5294179927972467,393697.9047383311
1358323.5469873776,3.5517049547246513,663403.288622923
886490.8376816352,4.289751297843673,694523.9629405179
-177801.69929367455,3.9440050515325007,286837.3366535945
1184564.805615345,0.489296929048332,361294.95255438064
491435.7349603666,-0.3895401052187998,322783.2434992817
-1354795.825084685,-0.06865238880282987,-555840.3686682064
-1322100.7350406088,1.5974647005504508,-424493.4228325739
-1322100.7350406088,1.5974647005504508,-424493.4228325739
-1322100.7350406088,1.5974647005504508,-424493.4228325739
348823.3421963103,2.6049000315332296,350741.4284457735
348823.3421963103,2.6049000315332296,350741.4284457735
1244452.1308069478,-2.240724413673366,244785.83166176465
-1695863.7688380745,5.348836929813228,-990202.9128576273
-962884.6575182902,5.8314438268812125,9378.322340530809
73803.2928695177,-0.28445799602610045,315970.723092079
839217.3168907787,-1.1066437493442667,90015.36459103732
-15595.837177227339,1.1279553154915525,-135041.95119268773
-15595.837177227339,1.1279553154915525,-135041.95119268773
-324056.9830109917,3.7154495589595227,-246439.46771657726
-324056.9830109917,3.7154495589595227,-246439.46771657726
1086055.8963584043,2.2552616490154467,535432.0045450091
1085130.586592847,2.3749770689793235,653577.1785400382
-350656.94340214797,0.06826636326673108,81067.03078432093
265277.6301975207,-1.2286262787824038,36660.24117969224
2754.1575116113963,0.590062854365913,-447284.15619126963
226290.4962258931,0.29211647727878337,140533.36887302448
291323.33088741574,6.1620572949235815,-11598.20290604122
291323.33088741574,6.1620572949235815,-11598.20290604122
827721.8910317342,6.333265381624194,-71340.4733618963
547304.7211974699,5.9864121781059465,181790.24704799667
1374844.4626439386,0.435365064150691,348535.4378669829
-1060818.232642152,5.559455788111993,-336449.3653811834
-951071.8551551084,3.6625322555628843,-204679.68734598448
1468872.9710028076,2.4469469644791477,688694.5969473089
850791.2316979081,0.3579218637147643,52919.85934560583
938093.1064538946,-2.019637143197212,252506.4575464381
-863125.5502065468,4.553764070121261,-428530.25335298805
-2028791.01289667,3.079893396351764,-559093.8619360877
250528.59907567708,2.803202811430636,173008.53100834112
250528.59907567708,2.803202811430636,173008.53100834112
-574299.3237963283,3.0355757664926784,39246.89285098514
417567.9921549567,1.3454245525382964,235485.99430706305
-296039.2053824377,-0.32534219358495964,8725.186160712474
816096.4539912054,2.240593646904305,187013.48349316948
-1009635.5666421752,2.307668479591672,-459721.0042196603
-1409791.3804180715,2.0644657319914064,-516732.0352903806
1838351.4919482241,1.3520431230453616,895967.1603664092
1770663.3533563465,1.0036703263389402,800928.5034043269
2303064.0803687796,0.9991539725947705,858195.5023824722
-1333844.6655807658,1.9439550561787549,-617862.6519654088
-202380.23506452632,0.9294544931860755,-141561.97537112888
-1272072.7418257138,1.7497155268367772,-327824.59376548475
-1272072.7418257138,1.7497155268367772,-327824.59376548475
-85919.59436894255,1.018204277570659,-225967.80700331868
-85919.59436894255,1.018204277570659,-225967.80700331868
-282550.1457163908,1.614014538229004,-120740.17352107656
-282550.1457163908,1.614014538229004,-120740.17352107656
-393542.0342172774,0.6056388543398199,-142968.82027575493
668522.5672086303,-3.484437579733178,172132.7737846094
698525.3300173818,-1.4683640470913655,123726.58099382691
1215852.0430874038,2.4320052882478196,220573.64036250903
645397.1887824773,0.343186550188475,293105.40542555624
149373.87043492368,4.5056442241294645,101331.95425124353
380896.0684745199,-1.5171763573446557,147386.79711888032
382250.6485054725,-1.7365880167909102,193676.38140783116
1992378.1541913697,1.7195571150954383,1247215.9615425332
914204.8390458911,3.1353152185652413,708576.6429535351
1568296.23408242,3.2271424951143235,726780.2946398795
-271401.33222683927,2.4272723403578826,218780.0306861449
56815.48538765422,5.305934558160745,-206959.98648652315
-267967.0626273697,4.562393936698253,-11527.49841448573
-1061401.0040232707,2.506303578796746,-309897.50450704736
-1057068.3944214166,2.5188786062071356,-168818.94364839589
328704.4772453219,0.41656929546782206,393478.50001049053
-584082.8068623282,0.6959112518831683,7395.654444272674
946321.4959121565,2.748502064470821,541467.0609036295
2205865.8189240075,-0.058424066847594935,993593.6800604756
858008.7818553704,2.2294255945489727,195269.7734852273
594124.5579136428,1.9046465567440172,415032.3265246325
239800.52174524486,0.3287563059592498,-58649.90152601311
239800.52174524486,0.3287563059592498,-58649.90152601311
-964428.3147908004,2.377234890012452,-130086.42021818673
-1899368.6585488168,0.7754736833690323,-891660.0359226029
-2303189.0240209084,-1.4491383238218987,-1171922.8885161083
-1099275.73322894,3.126613676320875,-871982.4509188754
-2088922.4655987672,3.961165973956744,-371096.05643098016
-1332102.4259815924,-1.1859386296565892,-388768.2224144518
-1523590.7499267396,0.0878673661096272,-408661.82237812405
1891095.9704330808,2.91139944876934,926879.8932517786
-1752734.1332575432,-0.03580827554943378,-538172.4290036301
-1615215.9426670347,0.07539606262419624,-546323.670361004
1203703.5116532664,-1.8967355580483973,673415.2965792953
1235955.4063112861,-1.678515441276955,440224.58803799615
1244292.9138934948,3.3848106864622594,466881.15865078947
-840326.9976341259,3.6028993834401026,-289422.52540627366
-350437.0189537263,0.3025148049466704,-362789.6897532641
-693841.6302800642,-0.26293205371541994,-408791.49911557906
-693841.6302800642,-0.26293205371541994,-408791.49911557906
-272605.32109074923,3.732366018938437,-383285.10803031706
237776.00192124804,0.07903081829887015,162733.61193841026
-1274899.3793571,1.2263113712691789,-891051.3470063176
-1468128.0203008251,3.084948680532044,-317772.53365302365
-666300.931409731,3.175070330941284,-560655.0600800273
-897839.1525003326,2.0445549033180974,-307028.7874554635
-189518.36831642865,2.0103749286498194,28383.328782808676
-655349.7226540984,4.529619122008314,-433030.5896983182
593493.8566162115,1.232205119780786,450156.8813410378
-1906698.7283392155,3.4394425083393525,-762740.3303570866
-1352952.090241292,-0.8455260647175642,-290643.33168759005
689516.5183387984,0.10522502989625593,351432.7751517906
1183133.843077123,-1.354215433040957,423834.45449355507
-64475.03840791725,2.406770943642371,-332517.79424485774
-2306449.1006809953,1.7603100286693854,-695304.4637664041
-863787.2334965826,1.1861261577643245,-572999.4961548699
1562996.3158443219,1.3827564229913119,595857.0980573195
-791264.7711197612,2.5247817843384075,-401500.084969437
-2141190.196417959,1.6026333095999485,-906460.7741701091
-655111.8939705347,3.33991815360579,-52867.37181391506
966589.8187956318,2.455840166770142,315710.8192306842
-2061497.1177698204,-1.3006843290255115,-886968.7102577003
-2061497.1177698204,-1.3006843290255115,-886968.7102577003
-499550.6336149454,6.404651624429687,-165946.85929189657
-2111277.7902123677,-2.126093732111186,-784847.8759330527
-378202.40501835244,0.37957554316731534,-128831.36377661873
-380959.5258356871,-0.049874315324406504,136147.5668469154
-349946.3224464336,1.4775859761716468,-466818.90065269195
-1629544.1668432192,2.3934713332700266,-318236.8855292706
-539110.9380615301,-0.20190761715941385,260214.77194597072
-373788.11817055073,-0.28398850389479474,-7769.253044002748
-972705.8200535628,0.12482294903374075,-494421.4821467344
-969446.8149104426,0.8941364543285888,-276410.0952538026
790593.1879385777,0.6179912968781158,188828.53810850784
489945.0273895754,3.9714320543559234,487921.5885946469
2129455.0441192975,7.457144091013462,634329.3483682382
2026805.635806297,6.590802318523251,945316.5028697577
1610182.663145796,6.951563888735361,1170238.4507799945
2401099.3799920306,6.076388663605624,873883.8643865274
2648189.661914082,4.279945052456343,954164.7205158726
2648189.661914082,4.279945052456343,954164.7205158726
2155389.8552841474,2.3271754704463934,694873.1790835655
2785849.490187806,2.729103493671237,1059206.1766475625
1337805.7336402505,5.3422969358976955,751511.8963833322
1747486.7473228103,0.7170098268829397,533724.7158754603
2024313.1397810252,2.7416311918669853,297823.58229113277
138482.75139967073,2.4879312240511204,-158023.74659978884
1349099.2061836491,1.8221074563461537,536723.6737885608
358425.4931680254,1.032110055230751,243895.1362299872
1018797.820469612,0.12616584923449636,252612.23664859132
945511.1535179687,0.8541767282381002,546496.7551002754
-1851737.2465587528,1.8883529003354331,-670620.161481054
-931919.210905794,1.5970897856261288,-475369.063713682
698223.3659088408,1.5053865499644363,217698.2238740052
1234175.4810582579,1.82616618557134,-55888.239767266845
970379.0919667745,1.5493751487948806,808044.4980459095
1507790.0338592099,1.5115281773834817,958571.1621670657
-191962.37791376104,2.3822962348514642,-427464.04722160095
-466879.12471882557,1.9083785394251351,-290273.1495503137
1517998.695771334,-0.06564476031836922,355318.60946110275
26917.43404514411,0.8172021896694759,32457.39314288838
-606625.6242449747,1.0723880102779866,-94888.14498393367
-10672.27776061192,3.7763346023074478,-21541.631383589964
735537.9421312644,3.3659013729909018,341381.871267396
1788575.6033980409,1.7752445904698548,740088.6784709318
1478750.1058131815,4.601454571469231,822950.5072714534
1061896.4552559354,1.5707442180622293,356595.2094418618
161457.18675491787,1.91680658234871,-38854.962622258696
-1482810.573396623,0.13652190548649312,-510584.5022472995
424640.5712503077,3.5918867118284905,-47166.56818035469
-1427078.0434507043,-0.1723808172933886,-577125.1863585026
749664.7016748952,-0.12124799547149001,248926.37601275984
347569.4618182317,3.1042585593919405,81457.22505136285
749345.177292121,3.586738863004585,-183811.0281458045
2084768.4603912882,1.7586594879318063,756106.505021641
2225170.441930322,1.7058392211089177,696495.0513008703
-403197.52365784603,2.0807318265157733,25613.168460652945
-20244.787370832986,2.681923820917099,-75290.74689405644
-173905.25710582832,3.126153617940587,-174027.4623264451
-370603.3042840933,2.5457571913024433,-27278.007637750852
-1716332.3770864615,-0.6613441491505175,-906091.8734726069
1141949.5946781887,1.4809002316293987,475369.0231846586
-1266035.4342349004,3.0207803948551777,-189555.41078028054
-1136272.933650839,4.529843460691433,-844402.1348482263
-1415079.7825577573,3.7801173782766586,-675642.6256935555
1649661.5796462242,2.1418452851877006,478677.5647617209
-1918824.1274681902,0.0990806655588784,-645692.0934496277
-1053012.8070573232,1.9837359202572267,-531935.7010595521
-1274503.7793018795,3.72949502701,-279531.1661420469
-480559.3660555875,-0.14608765285761338,-125041.75485318125
-114629.37062609753,-0.37854132842432087,99067.04518295673
-1365186.9587433385,-0.022085951082293498,-468714.7880281439
-518554.3445916226,0.39776635976648,-421049.2647980046
-860106.4037205966,1.8765655890031643,-463155.42099993804
827869.0816262789,2.3235964337015416,362547.5393753817
1199254.3395791142,0.6159171104714134,435426.69652370806
662732.1151170835,-0.019118413118855787,139674.03993477538
152069.05785820272,2.3545375522803287,346100.1664826239
-499477.0604555332,3.8179780887228874,-82341.60286359908
-237450.36432261916,0.4846203389749062,-248260.86840047277
-529612.2219757044,2.7452777197653147,-97353.99185429246
69655.08132081595,-0.4123394363336066,-69399.08728353477
46547.732571199835,-1.4751093932566803,-31237.896819482165
-896585.3427959507,1.295655630506875,-173301.92926035874
-1335680.8989936307,1.282621390611127,-585130.2186681099
-2516605.102444441,1.0477191646028003,-844833.2703600469
-169953.83067936217,-2.4784134446018524,-99115.85113047023
-708837.3806032328,5.497958584385238,-362550.0589297735
621179.0125425553,0.5075510111849262,283915.70916004805
-1287365.0486253002,0.6061928356994838,-603090.1129508263
97021.59983178112,0.8066002042595761,-45290.28534989257
16243.233708564556,2.2720690776515706,-17178.898992655708
97329.67303962744,0.9290398041960959,286270.5149584689
253498.32076655608,1.0009601496873406,224572.19515432254
-2600556.4451362123,0.541847703349001,-837160.2211318206
-2437349.7834011326,2.07024344865221,-1034396.4782856593
-2145264.1865867097,3.4431356415566596,-634567.3851993892
1537979.4420646601,2.678676808814091,726279.2092153192
920397.361018657,1.210005852880382,169379.3462846257
564625.2458991733,2.258287311680285,102446.5462751022
2403163.3860050305,0.5578062760349225,783517.5759516078
2002986.7348370315,1.8768212258256414,877939.9818035107
211321.69894212356,0.3268015863095806,-66379.30355081434
196036.29770663287,2.084152996834457,17865.372911126673
608148.322763741,1.5364493573808256,317880.10144267743
608148.322763741,1.5364493573808256,317880.10144267743
-623608.3510797039,-2.5654697227152283,-205460.01126758227
930508.3732454206,-0.8137342331148745,314742.04335148266
-1355943.8046030265,2.0181958789981005,-482798.43910172523
1376577.9435421277,0.9769884967854467,438930.90732921765
1831309.110508571,1.1964826090712275,425057.53864952864
1121525.8075171914,2.322075071799585,538880.9443546671
