Power_t_5,Measured speed_t_5
-1450953.4196355345,-205071.25174485226
-843271.8195689588,90285.2094047645
801206.3052223434,100758.72620167842
801206.3052223434,100758.72620167842
1867342.8639853895,778709.1902068281
448652.6241499315,294790.13322780543
-1736987.4046722208,-419025.2416439513
-2036896.6745750434,-577034.9304002405
-2036896.6745750434,-577034.9304002405
-102914.48326562095,72648.98790831817
-576330.9390801953,-107396.05245560966
776085.1009868543,410574.39296032686
776085.1009868543,410574.39296032686
-2097763.291787625,-671726.9675249272
2930159.317146368,998321.4565562748
2855742.479864379,921067.4563372338
1828153.794679544,475735.86746890337
1373408.9821211603,354676.513649288
2950508.4932484142,890712.0370850555
2624779.271155759,980368.840667243
2624779.271155759,980368.840667243
59209.50652669207,29104.87613651529
-177915.718908243,94622.90950355338
-549667.4210780321,-296400.67400989885
-549667.4210780321,-296400.67400989885
1520301.5667213835,182881.60588413262
760920.2542343222,450116.4484768315
-1294114.5181024887,-474941.2843648599
374915.3306097868,-373263.96660313365
-907544.9005005539,129747.49563430564
-808064.4350816412,-243772.23379525938
373565.6685164247,-24759.783540709002
373565.6685164247,-24759.783540709002
952652.711710498,407557.41876986506
-485647.1860532989,82950.7744182617
372314.5171120054,-186806.76303015015
157725.0900476783,4377.789102059993
2071516.5678311079,721115.3500110314
-2364815.055816116,-930648.9368367197
2418702.958483412,811862.2599361894
333184.42084191076,173740.1713989295
-852883.3977521467,-243242.481332595
-333281.90229419095,-119157.59142320753
-333281.90229419095,-119157.59142320753
731370.0139920006,-38920.42497703465
283963.80230744043,39781.55682466166
1154118.0441166859,489440.32986791444
-884362.1675834411,-383559.8561201287
-884362.1675834411,-383559.8561201287
2482342.4400389246,936145.992597183
2805460.683516114,886914.3411360657
1740378.9236386488,654354.7787293509
2501785.3183332877,1103695.5277980063
1371559.3783049958,613930.7474720725
1440936.834437577,653981.1818826349
1187651.279844341,599107.5025072154
-1445487.1768660946,-423994.3825570167
-360991.01694766537,-13266.628336913476
614727.6489186608,133775.98293525257
88433.22643143183,75431.75925163075
-657022.4219572479,-428931.260384897
761732.2491141694,117567.30100272622
105127.27578794127,139676.95651715825
1359129.9933211592,590463.684342477
-34768.37206746929,-6505.211185035703
-812378.7062791729,-562278.09661494
-145807.88010205235,37210.0843509479
-249654.67073315266,-206371.45394331886
-3693384.8626377275,-1584361.6026944793
-2206261.012879572,-1049715.6551935137
-1247599.9755998044,-710384.3533276217
-1308461.8123895987,-642361.2604725439
-1415376.413468206,-531240.8673547917
-1245456.7788239033,-595243.7690561078
-411074.1068446799,-249305.72753499777
860453.9527091081,195908.76997379685
-421784.58928222896,-263611.3504706604
-421784.58928222896,-263611.3504706604
147296.06714451034,451259.1541214941
823611.8539044759,204076.15775826754
-1426041.3277626266,-121646.49691426475
294571.62183065736,546150.1162172331
1396553.8246165577,739102.7263801277
2165516.1271914574,396179.24401847844
1867845.3380068769,699562.5568284302
-415608.12943541596,-60491.38297942665
-415608.12943541596,-60491.38297942665
-953562.0091015338,-47191.58735135024
225558.23885092186,-354103.3331842603
-395696.40844974376,-203011.98977293025
-607394.6036595269,-588034.32802101
-1087972.6908337697,-237592.30558970384
165161.14130945774,257072.37957997952
443725.52572906367,309834.076006922
212493.47610496543,-256928.62166992977
-1723379.5312203395,-1085170.7522148087
2118942.770657995,443372.1904223485
1636284.4708049875,712235.8868700641
2088512.2029538811,741496.596763802
440414.86219012714,349122.5821415745
-919737.545421889,-245621.34041030184
-1699258.2404151529,-432943.5036608201
-2621143.450312551,-1157744.8517230554
-227506.9653134949,-157951.74467552453
155887.327854093,434080.488533025
745854.499585981,208361.34422990482
-38884.296240614785,-85280.5487621926
262585.1635080496,3541.256246288489
262585.1635080496,3541.256246288489
-1623534.1607183306,-491062.3407758303
-1527404.2924905526,-859681.5015090923
-1527404.2924905526,-859681.5015090923
-1527404.2924905526,-859681.5015090923
-2626717.8261489663,-848225.2065763242
-2468917.0712788617,-970040.5035815956
-2468917.0712788617,-970040.5035815956
-1811714.8179771765,-788201.9970955438
-1811714.8179771765,-788201.9970955438
-2466262.71228776,-617919.265712809
-2050327.6350641912,-703729.6706270375
-2050327.6350641912,-703729.6706270375
-2050327.6350641912,-703729.6706270375
-188340.7624292618,33381.392347852874
497549.3033667077,268979.88531509566
497549.3033667077,268979.88531509566
1371150.4276263407,613579.2917501866
1683235.923379191,531393.7370828162
2213617.9218579642,680746.5900742332
872094.1546541521,64398.7766097906
494064.22685522307,275313.452072237
494064.22685522307,275313.452072237
-1151966.0246677876,-801619.6351837703
-2519202.8583125137,-609096.82462411
-2043519.2127582924,-784740.3654562808
-1562707.128051464,-630601.4903455884
-1581753.2902517915,-674761.1112279671
1895729.7251714715,762467.6976201326
1805477.982923909,754040.1290429495
2413568.9925244474,934695.0683578704
2413568.9925244474,934695.0683578704
3180557.5020859,973620.2222488974
3180557.5020859,973620.2222488974
1591284.4975913304,371265.5133568994
975761.3586149714,640325.9918597861
1145756.1587552922,796224.1027031259
1588472.3251252319,327210.9584622504
-1668170.5592114113,-386871.3175813821
-1343736.8101320916,-243205.43455721054
-1343736.8101320916,-243205.43455721054
-1320833.4951785712,-225264.6757071697
-3184384.0102895186,-1102100.453625304
2570134.631139137,1026730.8637668851
1993896.6029930725,699118.7652687435
1641325.9932497302,803205.7673389809
1693312.7685597634,403970.4819974197
1229314.642107315,489662.4870864303
1371450.4169500011,613268.6283942669
1207033.8075722237,796606.1483899021
-2058356.789373775,-549612.5930449106
-2120715.9541637604,-548720.4442458014
-394946.08431950735,-168972.27132235817
-394946.08431950735,-168972.27132235817
-320188.60741738515,-235176.08153179486
306762.22199665493,551659.9406458465
-114734.85544501455,121160.07956151065
-235079.11131746852,3575.3133430445305
250840.1598790657,14759.287301634826
250840.1598790657,14759.287301634826
778131.9796218082,38448.00121271842
-1257926.2093192264,-350500.70533702645
-1126785.981779229,-452006.53925789706
-1244206.277212169,-618832.6560097092
-35433.58024819475,-271883.43208502326
1317704.7220825574,-24907.3299603762
-190626.87135349307,-171745.8368746766
2582882.2520817956,939040.9609373967
637341.9591985473,135180.9145190895
405338.28130295395,169722.16981254786
405338.28130295395,169722.16981254786
1154326.5904887659,-14996.631515392015
1275352.374892686,258598.81528528754
-567255.5375853858,-503077.89367263427
-567255.5375853858,-503077.89367263427
754260.6204439517,-16688.855429250383
198449.9627428134,75525.54689812455
472082.64851820614,376894.7298740172
629729.2636560961,226735.21339309664
2134031.716008812,1059229.0348120928
-1809007.2599637746,-750745.7532076677
-2145302.0380281974,-546386.5481730731
-1057159.974864971,-166274.22061773425
-1057159.974864971,-166274.22061773425
131451.28133107087,309764.2235093529
540455.5758433919,128358.31023176666
540455.5758433919,128358.31023176666
-246650.38429884997,281833.82191474695
-92620.79947904518,35391.5375561922
-92620.79947904518,35391.5375561922
-514440.3780868745,-218009.2587319724
