O2 sampling_t_5,H2 sampling_t_5
93.89240519145491,1.0641342392749569
458.44047961476826,31.08635660259493
446.1973955274167,31.46130838043508
446.1973955274167,31.46130838043508
413.6227828942622,21.751953761503415
396.82784692319535,21.983210685819145
328.28167229185067,19.681902817214215
437.9354335829891,30.662547112224576
437.9354335829891,30.662547112224576
532.4694439984657,32.6041273244963
518.2526604417054,33.812501086520555
539.0668602856225,35.52050725820175
558.9479305248502,33.17431160027014
526.11902003907,33.25550435650621
380.8550304068791,22.170935543407587
215.0767164607332,10.200109682145635
374.917302892674,21.714413882736718
394.5916663642869,21.683139166019384
358.6824574459167,21.127691556226623
110.16273946041173,-0.051108394393839074
191.489197672971,3.9989466116527828
252.95065856200497,15.89696484668532
191.1127420619746,5.334561854048151
195.52509778703475,8.174105682597675
183.85947213888363,9.111447362959792
321.1304279742492,15.778918800080888
44.164628867476026,-2.395193350193294
97.5030600380126,1.9782778132870233
609.2707663003581,39.56197257834538
207.54143462960346,11.021059882264066
244.4377020852031,10.393932918382326
492.8174163537781,33.64807574030813
366.0450493202417,26.92091813361362
388.1494121960112,25.08167138640608
467.75363741981926,28.989255395600168
488.80113811840783,26.479291772002117
352.56742972001894,20.27925218451092
342.2007430991526,20.27158833851673
556.2991967029938,37.08442051167789
145.84094553221823,3.2089071268367366
282.56788386754596,15.39334421549718
133.41256961096752,2.239238259856998
316.5276457552012,18.128757403001238
192.1128335191446,11.575618864850034
419.13474978602613,30.34341434046682
404.3278188057441,20.79640574237666
384.1479231003186,21.417870982577274
362.2058210950857,23.3763180535903
-45.25880264827017,-8.465239473884164
290.31410597672635,14.843893419008005
284.8800534774721,14.051946129792025
90.81341886201456,-1.2067133936076784
18.85650046163488,-6.414000577917504
18.85650046163488,-6.414000577917504
102.19007694624452,-0.2719316265684846
141.52367464640662,2.965048799609784
107.75807749187317,2.6239473548716545
-37.525027389560904,-9.333810311793115
-54.02259050653575,-9.008532614357428
-29.578395578459833,-14.572568544966453
-115.79336607809039,-15.355337642879276
-73.46118611916555,-16.930543020837543
-224.60159323397818,-29.369680401380638
-232.07225589249575,-28.149799317698424
-271.77438663564624,-30.044266258198686
-243.98340480963526,-29.14886638907325
119.31933230716749,2.178776944568779
10.900133147841077,-7.519743844808685
68.78805260869962,-2.81502323255097
140.85269755582434,4.021074248789789
157.70704704106257,3.8554905178144994
165.7004141269519,3.513818838662963
136.7407734125966,4.700451573321493
188.5574478060325,5.41206734401611
334.667176882209,17.42870464011137
288.0463754792228,13.581780672997109
288.0463754792228,13.581780672997109
265.4285690553205,15.322037954531257
270.20872410124116,13.532998772289153
457.3446456190317,29.685613368924066
497.2580970117457,29.53488706734924
554.3215606669137,36.17137237452128
370.52958409680724,18.79894783793517
358.71363185404124,20.766528952921252
50.70800970880171,-4.556017518990014
-48.90278836509885,-12.757778476163788
-170.61807513966758,-21.918979869683728
375.31035908219025,21.735249159997505
354.0039125349338,21.660524280930982
390.63758802688653,22.99714878394521
-399.54367622537535,-40.31463920860496
-352.33950880831026,-38.32011521497882
-235.5012743562707,-28.917164795739698
296.78849739495325,17.30787107765828
725.6794699795431,50.235550159546754
795.0823722040213,57.41017856471841
817.2901885740393,62.404553481876476
815.5125626389081,62.64108380578994
828.9903026880255,59.88640194113642
872.3563377449464,63.461826434440745
869.805648118419,63.67465072929476
855.0423601039492,61.652701653638275
249.19626796511545,10.810342843166882
442.26943982029155,22.69136097013406
409.77731520492387,30.800232456870237
443.1612177276431,29.462134057121474
-362.1312411031215,-36.93779780084126
-310.9379056526024,-33.81435804451885
-338.6151671264987,-36.41131976904097
-340.3551441393816,-34.16081090398368
-312.86416456612113,-26.699867049705414
-170.70207840383213,-21.073076136975104
-97.10261385101103,-15.01712396143445
136.8820216929096,1.6753474250465312
6.661525118050042,-10.338409050716233
19.1258497826616,-10.214730357750408
406.8325210138721,20.94596662535297
389.6642471958264,21.842301994746492
328.18391574286903,16.7901280300108
244.3611412145959,9.892089892447721
-38.807744877657775,-9.448787024892589
-138.49339570901384,-21.825811664209386
-139.10321405405253,-21.165876852924903
-45.7234276117905,-15.479894544917272
-207.9371126836847,-22.116176821506127
-204.5078740032114,-23.971815385879893
38.262450090578525,-4.007905926719023
32.371486347763565,-6.87312988665533
189.3311293715033,7.60509375077805
180.94626714402446,8.713929041710236
307.7053014494496,18.815362363297005
278.84911256101725,12.820829232704215
62.48978682428972,-3.4959130311692106
137.2288686152103,0.4689664548240242
-622.2487898166988,-57.21665583848861
-606.6058208355873,-60.72073013720913
-70.8378287900843,-12.694779721161431
147.08687873010263,0.25940902747408656
73.18261634665726,1.1934546765792122
71.24508646846999,2.125508235304865
223.13338987962828,5.434072178229437
146.45576778152068,8.337078963492507
158.44739057576697,8.060631686746058
100.76763042592684,-1.70955177594802
108.54880823164099,-1.9786236409356102
163.31288013508595,2.5514056760842685
-311.33054335785476,-31.37646224141834
-240.85582574494356,-30.827807327067365
-308.5959254175198,-30.84991009907031
-230.08365604770563,-30.217306037217405
-230.09763770933975,-24.402669548430502
450.73777716549927,31.6277902556809
400.4053248842851,33.42338019444692
423.6078267374689,28.319228580214933
431.5703643709947,29.047281993593725
96.88515112197025,1.8510292210932295
70.32372303312681,-3.991475600816788
215.47539720146028,10.818355876786478
170.71672579665824,4.313330646081682
75.6861443067489,-0.7290922255357879
146.9157003244922,5.131266164884805
146.9157003244922,5.131266164884805
156.3456117112504,3.160109741658828
251.36321756025302,10.982758552019556
244.98826816631575,11.548392407806864
386.65375918251164,23.213654901095765
98.2488400070615,-0.3372757959242847
50.60781227452798,-6.178158526795515
262.212013948638,10.72000909446854
239.57194635318282,13.924163542947095
104.11293714192158,-2.3306161789170563
84.30050344571274,1.1579833144082683
69.91276760479097,0.8777486761378432
226.51560507630887,9.869462520065714
212.87936290799536,9.632079650682572
233.73626498372624,8.907269351000407
245.133833693927,9.666580391928262
