Oil level_t_5,Oil level_t_4
150.63935927169234,661.7083470807913
439.14943678851864,-52.553609700784136
465.6662548863388,902.163372198241
80.34902360705695,-195.54952067923819
1186.753060537866,632.1402509502599
722.5190441444124,401.6108473156571
268.3279300063541,-366.1751570612743
1343.0818272525385,650.6234775526857
1343.0818272525385,650.6234775526857
907.2327137894627,298.0875893164972
919.9654330176118,742.3982224019062
578.3746850505845,661.4522400362637
569.1209647115968,513.6678604295738
719.6086641971514,1023.0819265102425
719.6086641971514,1023.0819265102425
699.063319679235,94.62612474749858
402.1130521990797,3.6740708662844384
469.3251494767434,-84.21707334786237
1567.0340895499958,530.2928144083786
427.4940198479535,446.904369147066
745.4246522671095,866.6239843614381
540.4473351258107,-821.3915782971015
232.98907552892587,-387.139288360303
396.90650123555946,184.40949156281218
365.9270607475997,674.9380078135275
329.10783593367086,555.0477892069968
2206.2461796127754,1078.3994899386264
1545.3888467572074,1083.2933310021967
1154.5135876785366,879.4767659306351
622.7500237504069,-28.361496823534708
1392.29244351508,1256.5207162899737
1214.6158373460446,1394.8631646307376
1129.5513783893152,1580.3049456251765
1313.7682813610472,1954.924817858266
1344.1449962826775,-86.20981544048004
1064.6459996638646,480.1866961745508
1119.4891799325303,-474.7189370076811
842.8783842370642,1375.7046472894099
-95.43017699238851,272.59893128751105
251.25739051297307,72.36320592625381
251.25739051297307,72.36320592625381
18.361808168344396,201.38571189757792
234.25722159940958,-118.9134389066734
1142.9775775115108,322.2468979906689
1204.2353402513686,-294.44763672449153
970.1746442452499,1601.6200482245183
1086.7145352336765,-252.8361583769372
481.2556667618345,1142.3201432971034
569.4460272978508,1520.9737484587472
733.9260554151153,1407.5383511904192
786.2653015013597,1412.6480266479093
1110.0727484000925,1115.5436421395457
809.3339477558408,75.18677277959739
800.7591211605513,-25.11744191899598
218.18630530347713,66.9651541311039
343.13295431856346,86.8134214631927
1009.8986409033655,499.4478357044988
1582.7922954630567,561.9683061871262
967.0946584538735,1253.310905984505
1331.3020500201142,476.2172523894876
299.99469103050603,229.90449800506283
1182.2216226197029,400.26573916158236
1232.5569893615743,748.2330600240166
729.9284037651656,64.46868943963295
729.9284037651656,64.46868943963295
1313.403137604074,298.15571155956974
724.5707463282829,575.8837084348849
724.5707463282829,575.8837084348849
1826.8973578318974,1315.0058774162983
-366.6063128130687,-882.554357984688
-553.8616278788431,-357.1767979424269
440.70789016651986,310.83593856242135
355.42801122514163,831.7269995939625
624.7950809768901,917.5064801090651
649.762912779627,922.8669406779529
375.4927453371851,472.037208191143
1745.4760458652006,652.6444527242597
1562.4614919788808,687.01642633866
1165.4996271650848,362.1599540368665
1165.4996271650848,362.1599540368665
625.8309102399359,508.3061136992633
414.85888303103195,-493.9263889826132
-446.3610101599619,-532.1298876453179
74.64151906364555,-791.280067480274
578.6808601843001,264.63589180926215
578.6808601843001,264.63589180926215
653.232934331773,-10.046735096284465
662.9114921301809,456.2474262841029
662.9114921301809,456.2474262841029
1064.6151011502463,263.94130226947146
899.3448958584958,63.48417305984107
777.4840832946759,193.57593848759623
1250.870921711592,-186.77156665173257
1094.409241279785,-579.4357094699415
785.1285854629034,-212.32144644360307
986.4567718114971,1165.8676386170264
431.3688299787606,85.60301873370389
1163.4358852521036,758.5228469378212
458.28843309274,-416.83085881473767
393.03178450606185,368.4573544826951
1169.8004471467746,496.7086924645753
1360.097577377811,-248.21801267553985
1450.9389901756126,795.7108770514823
831.475354224139,231.13240520476336
964.5358729816884,530.5885111630471
964.5358729816884,530.5885111630471
1052.3621382312301,753.9016165403657
1148.6112712979789,655.0344014429643
1021.4913498004745,245.58078979536924
914.3824596456125,239.32697386817546
921.2272279892742,161.7762130476665
1118.6840596444204,382.7637272100394
1198.083817016893,1237.6654653510268
493.7462731429139,-499.34026365261354
928.463473602116,1023.9950708321992
731.3970659153092,-204.79785171416438
1265.3029534638088,1287.8992553733706
948.295811309401,181.70574976783723
1095.7359636451436,397.15618798242616
1200.4982570000184,-150.98495526598936
1377.6221847290617,308.53632577559915
879.3760010510127,1137.944750731611
276.3678136453083,907.2199128352714
276.3678136453083,907.2199128352714
276.3678136453083,907.2199128352714
130.96157317174186,844.267787390217
188.85533869617203,697.6964904152619
182.36901660887497,591.2031377074982
1407.8221300669418,373.2955861833136
943.7332646230689,341.7532470686012
380.642108939331,-1.4516326654031104
693.5011047125365,109.40403693805224
1285.300957075031,436.58979286286956
195.13857504168823,134.78048465981226
942.8661844061174,532.5418221995376
497.5829829131413,-36.35635386641877
1069.6138372872701,-613.8308204352003
752.6741102771157,-180.2682747466181
752.6741102771157,-180.2682747466181
971.822640090002,1065.8854563065072
1641.1131701848415,1066.8807964828502
387.40963614786517,296.98309838729483
1308.9989156918155,1004.2155878199718
883.2700210350823,229.69732250058098
-137.76921753382982,-396.9451540913181
-98.73191664406768,12.914269082628778
260.4049084375905,-319.22096057042313
441.3522232609223,-31.712889440389972
580.5059298123397,-16.478168327826552
1211.0799206116499,166.96615697190074
1206.520790089907,566.2173161143893
1206.520790089907,566.2173161143893
879.588334086754,923.9779573788429
874.9711818710144,942.0090017762421
553.8596360227164,1142.0807349252884
1530.5021112610993,562.755229877831
