Power_t_3,Measured speed_t_3
-1291243.799838786,-415223.06368024123
-212262.59157027944,-224711.5164880414
13729.272157129803,211609.7005316755
-764850.2201115802,-178769.71426992287
-559342.1489909047,-221613.73687074732
-1098687.144379761,-336422.80245217343
-741561.4177815884,-426728.7001298696
1216873.3980256985,585820.0537889483
847267.3902238418,488979.87695449346
1170765.3175256196,538926.8477840248
2057103.6624014727,832389.4065868862
-137789.77169429045,-8800.175418419996
-384897.0982086345,184868.75135286816
-1316646.0014154478,-425932.2226489306
-1384477.6001348072,-374579.95185378636
-550558.4724121201,-606295.1376684229
-711446.1416526658,-552436.0223371418
1641511.0542912248,674474.6885280786
-1946653.1106624021,-657401.6120848338
-1751162.173980797,-450236.57673903275
481091.6290202448,-198094.75549444297
-647237.0786637091,-77701.75983834823
-450492.2426271287,-299358.30677568016
-433210.336146513,-21535.070699966745
-914663.8344784828,-514870.3573682435
-649361.8974982516,-231244.90038581274
-649361.8974982516,-231244.90038581274
-383831.42315834854,-113883.97921084953
336385.6216164551,91745.25750657127
-1608295.0068388816,-773775.8251099254
-2112226.184500984,-669088.1525958856
-2112226.184500984,-669088.1525958856
-1405151.0620855375,-568528.6252970952
-2665219.0120714977,-827635.4784986277
-2665219.0120714977,-827635.4784986277
-1378788.2902130042,-843926.5196212902
-1282605.7465304988,-371194.78624254477
-599522.3288933113,-151254.34769854805
-599522.3288933113,-151254.34769854805
-5538.719482187938,-279335.0940273224
157719.5554358286,-177474.42321371112
-57491.95605474862,-132795.59251900064
821337.3192287881,110997.61082770536
123974.67679931689,140292.5805904389
1235837.796275159,428208.7366719091
1117612.545357175,315825.2401002733
1117612.545357175,315825.2401002733
824565.091856174,130269.33715995247
-718246.8469371933,-489236.53865595313
-718246.8469371933,-489236.53865595313
1299025.7917087222,271412.95569082117
1163710.6949967677,278907.53925973433
1422176.5332267503,791777.3715569142
1422176.5332267503,791777.3715569142
-836427.2734151091,-55261.40224969419
-642250.1081453629,26350.071884137433
-666684.5435592408,81660.19946440177
-455456.8964267471,-609768.832903581
-1149784.4244285037,-199323.40655839554
444537.13932405005,396195.17783087783
488361.1112345061,373671.1150558504
-126959.91541868966,-227828.49772137456
-279675.6378658924,-199436.83721459782
285003.706756772,129442.28463721828
546338.4270998037,248933.46926884944
-1208231.6601616268,-800838.2259284008
477699.69045368815,119711.2014806192
-1235814.0413890695,-491883.4130846644
-828996.5293506534,-290528.3799852222
-486050.67642983876,-188704.7037148205
-486050.67642983876,-188704.7037148205
-486050.67642983876,-188704.7037148205
111703.34407106368,-117370.96198715943
-47193.886415081215,183406.4814934645
155990.7999084494,47490.98862342036
1182631.448883803,415209.66678733495
988199.3261190436,96184.64397307546
1302977.4416187615,700209.719564931
1271720.728728219,803473.7832793256
-1605132.7094578166,-415198.0023212854
-1476425.2733014384,-97421.27595599543
-906859.43371371,-410383.33631086064
250993.48942972883,15986.115367858263
889843.0219789322,499679.998691988
635740.1245702518,546515.1687415886
259178.1868945565,212142.4181940706
-3999.304313492088,325009.3968443476
46288.28940316925,-152031.74016673048
1085708.245836915,181884.73093512864
-67462.62771968497,196249.745864778
-507061.7928863464,-48415.99750331702
-523823.7577119787,20411.038664834778
-523823.7577119787,20411.038664834778
-329036.259935484,287035.3909747589
28294.210546529677,55650.6089249457
1754049.5034313342,784685.8580998308
-485442.0115834899,-462181.0545278913
-1513173.361804932,-381704.4146396091
338991.00783407793,164403.1072499592
-851410.8125255476,-240888.8774918885
-1003683.2955422695,-329912.8393110936
-912129.3919489788,-484482.5034051684
-1137518.3586368107,-544917.059188151
349658.74613672926,370173.24462227087
-565626.4660639968,-378283.949510923
1480671.9008177463,471321.8437648975
547504.5565347485,476701.7564415302
532759.3225181664,-14296.715585617581
-374499.67132683634,-460291.1070826161
-691514.9689569038,-160930.65578837862
-723915.8391827812,-122833.24310250544
-147582.45029845362,-114113.93307079078
-1611288.0787824579,-575992.3388165176
-1811139.5699571122,-474566.62283222086
-1547441.5170737407,-616170.2981661544
-1333979.9812221183,-404330.47590306366
-1202405.2025314702,-365713.99249419145
12807.494508224634,40106.995638707944
-807225.8451730254,-529961.4141070532
1080942.3800337738,590134.8666493818
76567.7962598349,92062.63519966224
900801.2210059325,268804.54626128793
551140.0142227907,467772.1039465611
-897582.1321444702,-299171.7392703866
472010.3463809664,147084.51729658275
-1729137.6177447957,-1031703.175986971
1044242.3245374076,369403.7546593397
1469683.5846461905,607769.6724553145
-1981943.9581893804,-525946.1834819869
1026322.5193366072,233387.07824521736
866964.2408523601,318976.0094878547
-110386.90667982583,-169451.77733884717
621646.8858479941,215251.08788363816
1138948.200511553,583500.7000738134
1509394.4723807354,394140.415361513
-758921.8851883214,-502578.88072066824
1857624.3779201803,566335.6363300615
323297.3347738896,269931.85490422917
225768.87915853353,-52065.36712041841
938601.3156389222,535350.6512502322
-1073147.811317458,-237620.8026340795
311740.64064490236,166563.09651718097
548767.43830389,163731.53031577184
1065232.7589362953,348116.78808942996
1860418.229312049,809290.9115562611
1335373.8856701923,912229.7780801428
903833.403041268,615308.8441057446
692622.2209617329,144866.03011518338
2627439.762174826,818282.300213062
1768202.977292006,496613.41430155246
1709288.9021584152,840693.2969599887
238061.45096097712,-3448.7082669838564
238061.45096097712,-3448.7082669838564
1427441.5495539787,688931.0538806304
1313707.0948514836,436393.91607746604
603656.5386713999,432844.8502475016
826286.8420484483,434724.6972889549
1209400.3126309086,324328.3716641345
-200167.064503785,-171449.0419744241
26794.138229260047,59286.223719653
202770.41002648746,82148.28078985901
-30055.513914699346,179661.43517521076
-30055.513914699346,179661.43517521076
-467682.0501707805,-163715.514194399
-181137.83582891844,-94423.27920574846
-489953.3482234141,-59656.28392233733
-541912.6276099059,-141309.24828593695
-697602.707568293,-309583.33628525207
324332.4310425306,294374.38740774454
-254270.59147781384,-226506.745645424
-729149.0779682149,-59108.45011635369
-614538.6728917982,-164432.7541870465
-835269.5610726402,-187925.63515650568
-700207.5041728385,-227108.07957793114
-229448.42259010053,-176938.7679979666
-1510183.833820515,-402285.219866176
-949578.4428670878,-647690.4525147101
-673799.3751973996,-502330.43720240245
-1505959.1394725002,-360575.5421268829
-1351577.4757031738,-223990.39233193832
-835883.13838854,-372885.53173606744
-1064512.1858915337,-285332.0042712261
608105.5741977631,116288.60708275088
-279503.0195960122,-46481.74271671462
1160237.7506523114,412974.99499503477
-333163.73110537516,49716.02239557673
-1074810.9394738905,90629.16063683885
-1772075.6845348836,-181568.1487854204
-1933354.7780322176,-274461.0335929979
-1523080.0403065162,-391523.56023885123
