Power_t_4,Measured speed_t_4
-306527.47504173603,-64685.639982102846
-730237.6080258699,-425053.23869183817
2979444.6214580303,949801.6263457986
1007371.2151927133,650808.2335344093
-446386.44571544824,-452820.5506526192
-699857.0137385816,-181808.06074255722
-1218200.4100471325,-439063.70053534815
684191.1294057592,-21702.282730162042
606836.5705988497,264497.9185279668
1554142.7709119683,484744.03567304206
1443902.9341766161,249326.01565597905
1671728.3067033747,404047.1548530832
-391930.42344443384,-33909.488944034674
1149227.1903147493,641202.9978097139
852949.5760352518,514062.3241816729
749549.9046433842,138367.47656290515
-246780.91776467435,51898.637762582744
-1256282.8379472753,-513785.27628753067
-1256282.8379472753,-513785.27628753067
626446.0250125309,146348.63788193572
150015.6464000048,121085.38234116927
-178311.93014639418,89425.53165547021
-292680.2565420904,189850.47320776156
4453.754809300415,-43354.8905544568
92672.77971737155,-117355.17652175996
378310.76454836,159952.7653964038
850641.6010702299,393592.75937486946
715852.2878118132,413703.5802845252
1973833.3821288645,719535.419926038
1973833.3821288645,719535.419926038
1730431.7894398512,817596.7866890887
-1877153.882571017,-621539.3656363746
-952589.8224610246,-400058.2828796361
-235832.71974917012,-325249.53177813103
-1367888.7568510897,-179562.2812848176
-706088.2841708178,-305408.54204118706
-706088.2841708178,-305408.54204118706
-706088.2841708178,-305408.54204118706
503454.16219668847,-300636.3276603952
-320856.35101033316,-2611.852669771877
-1174623.8124879035,-552312.1711437688
-1565316.4509635814,-512383.70087776426
-791763.6325141075,-305686.69126836665
383526.4158963593,-3792.6201584644587
319051.45051057386,68766.3457175446
239407.15619151597,-147926.6456619391
-60836.52831420995,-92839.69583161746
323098.47687258804,211842.23244179838
189625.339437332,200990.7913178259
-275000.56466542906,242885.41557153474
-651234.8351981753,-171591.37493135486
-747104.3519421467,-185262.01360383042
142236.28303990292,-157427.3606430471
381821.00384657306,13465.9874635686
-570397.4787471023,-200013.32408452706
-120334.31241923636,225229.4586131013
-135656.45727819882,84043.37395167674
-226705.70546088024,-204829.66306073818
-17754.98495434044,-270332.2934035945
-257116.45716346113,-282194.90684591763
-683214.1390725343,-374563.97368776624
187659.92584990372,141931.26664828532
1248197.6780412956,439530.78223807557
1198114.5842642623,675524.2997372777
2077497.0173553554,881152.5753000656
1520041.7198152088,407479.1916440922
1447091.0060621523,453752.5106753346
327271.18450657255,54386.07350772177
1577613.7938213795,700043.4865098707
1577613.7938213795,700043.4865098707
1941432.431540588,713388.5322711882
1941432.431540588,713388.5322711882
-738575.7390927714,-304004.97929123207
-75776.47352797573,49033.06529844005
525101.169832137,93468.20778015358
252387.68385569146,172767.02863984104
-995152.4583903282,-505052.9031271328
1013376.7993694065,418601.37875619286
-780260.1109467375,-109548.6669242684
-1178684.1157932898,-38247.31412924388
-977128.7581374302,-209309.26394921006
-977128.7581374302,-209309.26394921006
620278.0248658177,-16300.209214204733
430038.29377967655,484081.32035115315
-2199168.0586076854,-622693.734300354
-1905016.2735010567,-1029862.2941810167
-1957409.6923431593,-710960.5265365558
-2469530.9526489535,-656487.0495912225
400727.5109821566,-147668.58290612453
-847955.6257107052,26136.849477663054
-225123.50536462653,445933.33048010065
214136.97254128865,199013.96562825312
443703.3902833074,124761.78136234044
-14766.845936025784,62970.82862340996
-246418.79188652165,126573.6926880267
776187.2001849731,-27431.09768875473
-991709.194201739,-400059.9451524952
68508.47779847273,125377.73011202988
-251747.44014346506,30014.429024347948
-1284315.4529825868,-534514.0793903904
-1575156.9717191462,-589285.4186552766
-1255721.9197946321,-423529.1583589307
-1255721.9197946321,-423529.1583589307
735642.2458063225,546529.604570111
1487576.856251041,557679.1718608413
1549023.068474563,517965.4030087525
1549023.068474563,517965.4030087525
1377986.513823134,627604.6982291412
1377986.513823134,627604.6982291412
759828.281216732,780650.3144001305
594340.683164037,-157088.84258138144
-1236420.5027095892,-437313.28233274113
-1108320.9508687477,-312733.45955121226
-1109476.9273124216,-302460.51936767646
-1109476.9273124216,-302460.51936767646
1215148.7692953271,533482.4154968464
-1033000.3124068037,-472411.6705088571
-1710028.5151109595,-405452.1946680243
-1455007.2514674107,-247611.35022510166
-1736458.0834253717,-317436.84426299506
1802624.7142463152,705897.5858160874
1802624.7142463152,705897.5858160874
800328.1443698914,333053.6086566833
-394270.89175935555,54220.461901829025
428081.9429855043,295833.7366601521
-1736825.9998851442,-646977.126753204
-1761087.7035101757,-754343.5070106756
-1845349.035003907,-784121.7160543794
-1845349.035003907,-784121.7160543794
-1852111.2419123715,-817813.5815680756
-1852111.2419123715,-817813.5815680756
-1852111.2419123715,-817813.5815680756
-1444422.3267621598,-631027.4976484374
792304.95510609,68943.1395201069
-1365959.087358852,-495201.4241608308
967859.6417359628,124796.90921465601
767542.9413241973,545485.7836701695
1595245.177909199,424464.3258081593
1962069.763465234,721673.236533874
-1736922.2695495961,-646939.6376642883
-1031519.8039135869,-419121.17198403704
-168215.3404338737,-181886.53695098413
-77892.14373827097,-9649.792362861743
-806209.285100713,-316620.01745524874
-417952.3992775105,-427247.09315227944
472891.6881763319,483626.66637878097
704275.0652595244,507179.16183160385
-1314478.6154646021,-575648.3462210667
-1333295.5467764686,-557270.7891212464
-842920.0803439033,-480234.21637162653
-2623476.194454431,-762666.4774172977
-2674062.1889480692,-788119.5829491478
748594.7785944339,126656.32056229841
670381.7775179979,75867.80968033233
-36125.114072274766,-56377.95081919221
-36125.114072274766,-56377.95081919221
299416.10571861465,107193.63411429219
795809.1716609192,114598.33350189087
1111990.701691961,189555.53087968088
1044358.5538145063,193113.03121474994
-442758.47767495224,17463.94183767229
1419518.7035803006,665572.1671349931
-1712773.6086263207,-395372.8419072877
-1745735.3381419706,-214928.79829476436
400014.3178734449,-228488.65794813208
-1487867.1709994627,-285351.2683026955
-97016.53541601993,-225787.69001644693
165813.03338312363,285646.8135110723
526194.4299996404,-116594.6380939458
-496493.45120207383,265813.89596257266
-275513.1961291942,34838.801711162
-275513.1961291942,34838.801711162
4614.216167848295,197082.1044967651
770499.8161390313,246385.18882107423
298592.0603253645,130374.8780431191
242153.85113766286,247511.38534267855
-162134.4552256693,-143482.4551266023
-484153.6314332876,-1500.8347101473482
-484153.6314332876,-1500.8347101473482
191275.90923850233,-44997.42931756578
-545290.2704220635,-397242.96180344373
-551461.3425715222,-70187.83228013851
-551461.3425715222,-70187.83228013851
856901.9198647812,280850.7302649062
927302.7816144343,182716.38422255183
-448668.60361502075,46283.37724994501
-387499.101601504,9229.480477263482
1223176.7760781967,481253.800400018
-850374.9605635046,-246927.20874265645
-568645.1841959079,-173201.4977000952
1566471.1628927146,486448.9806363634
