Power_t_1,Measured speed_t_1
585064.2830631023,250604.90974057117
54183.76765817823,-7088.090783982785
-1057969.5573222968,-154651.3888044115
605488.3830607506,547518.185856769
831017.0301411932,364713.01259330823
-479699.2006254546,-201069.2242898593
-436700.4230073604,-187304.9162741567
962808.0522320785,323741.200037949
1016338.6711515773,346193.2630728557
127268.77292070317,84845.93827271883
-621282.0736048975,-228964.76817158732
50220.179203086824,41907.1671637891
273925.6035844475,-196296.5650546292
-296628.20959343226,-424625.07347797847
2243511.9747287547,682565.7483583695
1074305.4806857395,763677.7457629076
1223283.7114170748,675413.2069096356
-376924.7558205547,-295336.0135016932
42065.87375049095,-320458.24632881244
-229995.08461082645,-189733.2851069402
337866.66353521525,125483.8014604743
793594.6962660896,321576.776198225
1694332.8595344624,674551.962737309
-767644.8826826024,-360031.7864571217
880999.0871905477,187657.22942253793
880999.0871905477,187657.22942253793
751392.5514082741,268409.19207145774
-334560.8826321113,-101620.72259513105
-625744.9685034993,-307859.1532814136
1397891.7413954008,434470.2514940165
793737.7068012797,418479.7861720112
1137439.1395786162,581358.9490376462
1567878.8631187587,448552.7916848579
1707354.3346424652,392971.08335434605
-25832.980945476913,12755.966474236513
-444609.6412733911,-171596.17022974338
-291337.7708325095,-1671.8187754681858
1036607.4453534719,326856.6772023913
-1143.5445165855417,-233585.28963059201
-929515.0779991895,-216898.8413974553
-1575066.4806307096,-685612.6787007595
-3039786.198031094,-1083566.3120095395
-588997.2612716915,-364302.6659793277
-1025039.0352438131,-260958.43221655715
-971422.8073237212,-577404.0838478681
-1641693.6124680876,-427986.95711760345
-1560025.1570380197,-583779.1148596578
2310356.1967341765,767816.6501522724
2301284.7737896256,995227.8480808181
-949140.172810454,-321193.0166024533
-2331314.0403506677,-885996.4883761026
787976.2002989007,247037.21019472068
839281.5707034048,229761.378836197
-38219.45112273909,136979.75381753076
24468.690473748487,-128688.87483959267
73665.24258570228,-117552.34830579987
368543.1817265699,-192488.75565241277
458813.92815751577,-128318.30028370302
671710.5741960282,-34089.65543280008
670537.5941554018,405740.06228539476
1140232.5482262326,384164.87690574967
1484864.010937155,511481.1154315484
-634519.6331712257,-403834.6194560974
-81158.22278698249,52097.03599587752
-1047423.3802718029,-490319.2137225387
-1154360.4519494139,-627584.790397722
-1063539.014798685,-219825.29085379528
-1063539.014798685,-219825.29085379528
-1233874.7856530743,-790040.5347271691
-1509620.897167107,-816287.2759295219
-495090.00660292734,-538659.5442558881
-836342.4276213155,-460397.7141982679
-858309.8671724473,-147389.88868181175
-340992.39593194093,-313519.1055005487
-427573.58571815764,-343783.83648853545
-427573.58571815764,-343783.83648853545
91413.78301138972,207592.77142552828
-240142.05987046007,265934.2268832756
-239171.89140616928,-71900.47066027785
323207.75395227305,114374.26875022208
905255.9191156793,30655.448654236636
287514.6447495518,23543.237463521597
-106928.49153346341,2482.5608180898853
522857.4647549295,135594.21115281136
239381.09700828942,76102.94460903332
583465.2665906947,192794.26034646085
-485991.4141067503,-193221.20557824912
-2282431.9253249625,-972786.2651864178
-3412423.5690308637,-1348571.948404929
-3531235.4295011316,-1329313.542271154
-3304695.7564983554,-1421301.9048367215
-3307369.056282532,-1400785.3605586223
-3114224.2904178123,-1443974.9728983908
-3173557.0367431277,-1332536.6483563152
-3149417.798645257,-1266392.8906487124
25406.544032039586,-69825.80943297647
-718829.6582854546,-173396.26753893052
-635171.4211042172,-28813.235111398186
-876259.4151696372,-608658.3304673376
-1696980.030258078,-600009.1922142091
-2521588.206558189,-963085.5694444289
-2166783.489182613,-855788.1756572388
-2122990.877743885,-839225.5672727928
-2242032.1897492576,-895853.2224340751
-1810756.2391560646,-767004.4996938377
-2307204.3912343066,-880828.9366743822
-2775696.132607001,-856764.6018095049
-2375982.5479623848,-1139767.2174033865
-2633964.017103513,-1008566.4214667999
-2870645.429965754,-1246441.086591785
-2730043.4321367,-1126670.9165628806
-2846392.601570984,-1097138.8845142126
1359547.2013077454,574832.7324241735
1384522.890832051,547655.9725314501
1168932.9911154266,431980.99260817457
1168932.9911154266,431980.99260817457
-1316124.893301106,-621228.9254768761
-870696.8377653715,-442188.32689716166
-675583.5211405781,-433546.5598198723
-327744.7961796299,-469529.2436710875
1166758.8976805254,208184.38596149202
1166758.8976805254,208184.38596149202
1166758.8976805254,208184.38596149202
-97764.09511914,26503.652210914588
-761317.5051524425,-187480.22152793565
-668483.316493536,-425913.95595722663
-24009.342680192087,21212.77125635655
38812.193550527096,296156.2419558069
460066.28130094917,369938.4118392332
783180.6209112736,48013.737437024654
-2494648.359888306,-856481.9441181638
-2833523.687578501,-893953.2215587152
-1958235.5873782912,-509228.12185141863
-1371881.6444948232,-918776.4771882958
-1030023.5508058949,-246988.0783499537
-1578423.2640038691,-247516.89014088942
-1539035.6569948911,-202753.7335326817
-1292347.136850705,-386066.539329052
-1197349.157879834,-674897.4034447921
-175031.5546887986,-86468.31989383306
-773560.3010393416,-306292.6565982021
-724891.3080908274,-520893.2238280694
4933.671207724838,-66676.25659870969
-486718.4578074154,-92050.4998288647
1589598.8496648031,623695.6853777182
1201404.3840250913,707725.7192314356
-2490896.6254157997,-1086222.385103385
-2967273.9567388264,-1092298.7518095365
-3155825.4461351642,-1172411.6137689042
-3265591.531991609,-1319173.4321118463
-2103718.25239857,-1302038.5150426002
-1765158.1321073833,-1165079.4279588044
-1390500.287137781,-235210.5918912947
3082.4407772848353,292363.7242923174
621850.8281855913,-19142.43403321298
592586.9975093378,517885.25873000524
-785973.8346325489,-547993.6996441252
-2933819.2964563873,-852922.5780359531
-2554094.245316816,-881939.6401129805
-2584660.945236533,-857914.043062897
-2612468.910739302,-861276.3687263852
-1553571.005011059,-777983.6538688564
1989794.196059276,836217.9523960927
1932036.4355364135,850407.6338944841
-1943083.9702655892,-566204.6872274423
-960660.6595977781,-534866.8146547845
-463716.14226381795,-86227.1916124227
-1157944.9107123562,-290193.9468946612
521048.7111278515,89778.489845329
-190475.51068149033,-139810.81887082927
254904.17936091908,177839.97692580824
824467.7433029001,325527.2135882698
947927.286538505,439052.4343734466
205657.82191737054,277294.73236194806
-3108939.462050397,-984037.0655790712
-2639804.6301676617,-956284.1141467021
-406257.0988593352,-247101.34278669866
266612.59667549375,179193.20259259385
758697.9489772946,272578.0005381454
-479231.7332277091,-135205.0471904842
-835114.5659673521,-25098.106705631682
350783.1844705759,449674.2219340261
734958.5116988955,346932.21192470676
1142287.24329962,386001.1759258908
1142287.24329962,386001.1759258908
1450892.3038372353,527392.6984105707
-1638319.1362052928,-593530.6652038114
-1830158.1625246229,-893410.283666229
-1454796.7555094524,-592001.8147714222
