Measured speed_t_5,Gas pressure diff._t_5
231424.59927745664,-192.7727234038962
232096.6764905881,-197.2720999202099
232067.61917281977,-196.14894027741576
186743.71087885648,-159.09055695383591
186743.71087885648,-159.09055695383591
199933.6380791629,-167.2973048218751
139514.09995770425,-116.59454808617173
159973.3712280059,-133.19713905481956
80633.12798674167,-65.97955544556515
80633.12798674167,-65.97955544556515
155598.45179661232,-128.07293485867334
235000.4083116427,-196.36828878074226
235000.4083116427,-196.36828878074226
276958.579837004,-234.1411047079935
298982.07180844626,-252.6576942728935
298066.9034780212,-253.5494491518466
228836.38290668748,-192.1825053586569
228836.38290668748,-192.1825053586569
284800.95628550934,-238.91134098393394
-302317.2330682394,259.3058218004677
-392729.4397663203,334.6230002625387
-347153.03522324155,296.82638867704696
-347153.03522324155,296.82638867704696
-369448.7950192853,312.4830869001426
-367226.7966860739,314.44623498718124
-167310.9593078085,145.38377803496059
-167310.9593078085,145.38377803496059
-167310.9593078085,145.38377803496059
90333.67753893102,-73.02663597681678
-17972.09045714298,16.707068725547664
-100541.8499832897,87.53479879517239
-71041.44024175471,62.424934620834954
-24825.3885244653,23.05329152761049
-153308.98982900355,132.67792113807255
-153308.98982900355,132.67792113807255
-154384.83135634477,131.4064059759948
-159199.48038491196,139.04270224518214
224927.33733667442,-190.49423092018878
224927.33733667442,-190.49423092018878
224898.71521894154,-189.8125704612199
199024.7548511356,-169.24572647921045
199024.7548511356,-169.24572647921045
-148001.883804589,126.18267152598125
-153104.27534910053,129.95711372019335
-297922.1796539178,255.77984739850706
-297312.364994096,256.4557456435504
-413973.21739587735,353.24529661423696
-412410.21113362274,354.55086035493173
274998.1607652825,-233.9073193502792
231998.47705896883,-195.56009526447772
231998.47705896883,-195.56009526447772
220330.71906461482,-185.35278088924943
219200.4599000322,-184.78383099215174
164927.98699988483,-139.61079210346827
164927.98699988483,-139.61079210346827
144363.32744800724,-123.6734793334235
145094.9561494791,-124.0540003920551
-18325.5966070778,16.536304347478744
-18325.5966070778,16.536304347478744
-184062.52565042028,159.45814723766208
282524.79092600005,-239.29985367223162
282524.79092600005,-239.29985367223162
316118.2693215755,-264.8645071792306
145675.18543603626,-120.37781176737336
143434.25802628024,-122.15147718049656
144384.45180090138,-120.8460247135731
372229.4835404285,-313.3127620906935
312385.62082033925,-264.91114633844785
270861.76023125515,-228.6765389029082
-35684.11186408105,33.40942215343278
-35858.40327966766,32.73134073871779
3363.3816570587137,-0.5988806479286048
120845.97175260964,-101.45564465348741
91591.15509364998,-74.62946782583538
-69464.87830129571,62.098842045214326
-69464.87830129571,62.098842045214326
59870.72844477066,-47.67812221905558
59870.72844477066,-47.67812221905558
-35931.58273517659,32.56226447113292
-36848.312641819226,31.060604026748244
-183171.17061248652,158.72219872258196
-183171.17061248652,158.72219872258196
-183171.17061248652,158.72219872258196
-94177.52551756526,81.6583218650444
9332.898860482223,-5.540910594733192
47400.595708500674,-37.090481052175356
47150.12450961678,-36.49762275081683
44888.12301918847,-38.61104765245004
-171732.98043155533,150.64818329640116
-149702.7160494028,128.4086637774426
-170529.51757998785,148.95631003059265
-175993.40263549183,153.2146934332545
-162577.27998321838,139.8153094015602
-95118.14979376142,80.81585844108298
-90287.94020226409,74.26833990612568
-107982.89353624974,96.2309951435429
-178171.12449767315,155.86924819183275
-194704.94475453225,168.90171659288131
-223515.83417394088,191.8660700743221
-279125.90431777487,239.14320453585066
-279125.90431777487,239.14320453585066
-150957.75955261118,131.82483871513395
-184364.74483388945,157.8190423158322
112572.91093095035,-93.08688504418618
48552.27476090069,-38.48898483139635
25285.31067680247,-23.828242388190883
47999.70096563035,-41.50835882623062
60101.975888272325,-47.59152383725165
67026.74942402281,-52.950006459243404
5772.802553775194,-3.5403803683097843
5772.802553775194,-3.5403803683097843
5792.940546545715,-3.924443880620468
-35368.005032033856,31.547608914368677
-35368.005032033856,31.547608914368677
-43351.5924969684,41.27391694316857
-45256.16808529118,39.23009287406158
-102257.2333294144,87.87964196019433
-149013.6131692275,125.55040941496634
-146618.72151801086,125.46399042532781
-145936.3587560419,125.4522010128526
232438.2401945285,-196.51099670024996
232438.2401945285,-196.51099670024996
212617.6504912904,-180.67841662133682
-133496.54618186716,114.76998828282463
-95915.92053471803,82.16121372576444
16229.83105962308,-12.610498163786062
-56079.35300987744,47.90746836761186
-55047.60613946698,49.03927730908897
-141010.73478582667,126.53748067483767
-146293.97982291988,122.37284752026544
-133529.21945393566,113.65125039455334
-133529.21945393566,113.65125039455334
-134748.15546386765,116.25639010486887
-159705.47577665505,137.53723278807493
154537.9140484721,-129.82572280043013
185275.0814834166,-153.55617056980793
408609.57793232816,-343.9881240031497
441045.1147846609,-373.69017718819134
360275.98722298554,-304.84530184973056
384967.9739946488,-323.55068859689277
171129.71715625483,-144.978694366258
150541.1178561028,-124.71868386431439
154447.12607728306,-126.87195942189621
54371.01957213501,-45.439111927300985
174297.4377517667,-150.2736581531673
176664.84085513672,-149.10083198927254
56084.59676364719,-50.36877937676321
6034.917229075261,-1.8476500168377745
10810.340165837137,-4.712202634811588
70383.91271057074,-55.31163430519433
70383.91271057074,-55.31163430519433
-49801.68523373845,44.705440779867416
-69121.6271407069,60.78592276318005
253700.11067979396,-213.66001126867945
255162.33284584695,-212.44964399410892
221718.85545835085,-188.3342768674414
193903.9554665934,-160.18446970561982
191382.35433048886,-161.9057618390448
284611.2890655853,-236.86483418256424
270510.44215920434,-230.53589178119668
313563.5087967183,-266.7235221830125
-38408.2234693999,34.46367823780938
-38408.2234693999,34.46367823780938
57316.65734406821,-47.65673294542335
52894.404389955926,-41.79717815761712
261938.05845642544,-220.85924719261945
100709.60279219066,-82.34632682807538
100709.60279219066,-82.34632682807538
50024.16735330815,-40.99359928850995
232258.21717023326,-194.66356627405995
250348.60500364448,-210.19111324886543
256652.91117681016,-216.54765352734603
-36599.63730123371,31.366304198986082
173024.77853479158,-147.1620756571866
173024.77853479158,-147.1620756571866
173916.33308483465,-146.43172984257953
221716.41398407338,-189.1283655112804
390312.198445846,-327.7094036706414
391915.2572535896,-332.84009403655233
